fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin
2015-09-07,0200E,"BARCELONA, FABRA",BARCELONA,408,20.4,0.0,16.2,01:05,24.5,11:20,16.0,1.7,7.8,13:52,6.6,973.8,0,971.5,-2
2015-09-08,0200E,"BARCELONA, FABRA",BARCELONA,408,20.0,0.0,15.3,05:24,24.7,13:50,17.0,1.7,6.4,13:37,8.5,971.5,0,968.5,-2
2015-09-09,0200E,"BARCELONA, FABRA",BARCELONA,408,20.8,0.05,16.0,04:52,25.7,12:39,17.0,2.2,7.5,13:14,10.4,968.7,0,967.6,-2
2015-09-10,0200E,"BARCELONA, FABRA",BARCELONA,408,17.4,19.7,15.1,21:30,19.6,09:30,34.0,4.4,10.8,11:18,1.6,968.2,-2,967.1,4
2015-09-11,0200E,"BARCELONA, FABRA",BARCELONA,408,20.5,2.4,16.5,00:30,24.5,14:25,10.0,1.1,4.4,20:33,3.2,969.4,22,967.7,4
2015-09-12,0200E,"BARCELONA, FABRA",BARCELONA,408,22.8,1.3,18.7,21:05,26.8,-2,12.0,1.7,5.8,12:11,6.1,969.2,0,964.9,24
2015-09-13,0200E,"BARCELONA, FABRA",BARCELONA,408,22.6,0.0,19.4,-2,25.9,12:25,21.0,4.7,10.3,14:37,6.6,964.9,0,960.1,-2
2015-09-14,0200E,"BARCELONA, FABRA",BARCELONA,408,20.2,0.0,16.1,-2,24.3,14:45,35.0,2.8,11.4,03:51,4.7,966.3,23,960.9,-2
2015-09-15,0200E,"BARCELONA, FABRA",BARCELONA,408,19.8,0.05,15.5,-2,24.0,11:41,21.0,4.4,11.4,16:03,4.6,966.1,0,959.0,24
2015-09-16,0200E,"BARCELONA, FABRA",BARCELONA,408,23.2,0.05,19.5,-2,26.9,11:38,21.0,6.9,18.3,12:49,7.1,959.0,0,956.5,17
2015-09-17,0200E,"BARCELONA, FABRA",BARCELONA,408,20.8,0.0,15.8,-2,25.8,13:52,35.0,3.3,15.0,07:46,10.2,968.0,24,956.7,1
2015-09-18,0200E,"BARCELONA, FABRA",BARCELONA,408,18.9,0.0,13.7,06:41,24.1,12:55,29.0,3.9,11.4,05:50,8.2,974.2,23,968.0,0
2015-09-19,0200E,"BARCELONA, FABRA",BARCELONA,408,18.9,0.0,15.7,00:00,22.1,14:30,19.0,4.2,12.5,15:09,8.0,974.9,11,973.4,16
2015-09-20,0200E,"BARCELONA, FABRA",BARCELONA,408,19.8,0.0,15.4,-2,24.2,11:52,17.0,3.1,6.1,13:59,8.2,974.7,0,971.2,-2
2015-09-21,0200E,"BARCELONA, FABRA",BARCELONA,408,20.1,0.0,15.9,00:00,24.3,14:15,11.0,2.5,5.3,13:24,8.8,971.3,0,966.5,24
2015-09-22,0200E,"BARCELONA, FABRA",BARCELONA,408,19.4,0.0,15.7,-2,23.2,-2,7.0,2.5,8.1,17:46,5.3,966.5,0,963.7,15
2015-09-23,0200E,"BARCELONA, FABRA",BARCELONA,408,18.1,1.7,14.4,06:39,21.8,11:42,21.0,5.8,11.9,14:51,6.2,969.1,20,963.7,2
2015-09-24,0200E,"BARCELONA, FABRA",BARCELONA,408,18.0,0.0,13.7,05:31,22.2,13:00,21.0,3.9,9.7,15:25,8.4,970.2,24,969.0,-2
2015-09-25,0200E,"BARCELONA, FABRA",BARCELONA,408,19.5,0.0,15.6,02:11,23.4,-2,12.0,1.4,5.8,15:06,10.1,970.3,-2,968.6,17
2015-09-26,0200E,"BARCELONA, FABRA",BARCELONA,408,18.2,0.8,15.7,01:36,20.6,14:47,20.0,2.2,6.7,14:58,2.9,971.3,21,969.3,4
2015-09-27,0200E,"BARCELONA, FABRA",BARCELONA,408,18.8,0.0,15.0,19:30,22.5,13:15,36.0,1.7,6.9,23:59,3.8,973.8,23,970.8,-2
2015-09-28,0200E,"BARCELONA, FABRA",BARCELONA,408,20.0,0.3,15.3,05:05,24.7,12:10,4.0,3.1,9.4,05:32,10.0,974.9,11,972.9,24
2015-09-29,0200E,"BARCELONA, FABRA",BARCELONA,408,17.6,0.2,14.9,23:59,20.3,11:12,5.0,4.2,10.8,15:22,2.0,972.9,0,970.1,-2
2015-09-30,0200E,"BARCELONA, FABRA",BARCELONA,408,14.4,23.5,13.1,-2,15.8,-2,5.0,5.6,19.2,09:44,0.0,971.7,24,968.4,5
2015-10-01,0200E,"BARCELONA, FABRA",BARCELONA,408,16.8,6.4,13.3,-2,20.2,14:14,1.0,2.8,11.9,04:32,2.4,973.4,19,971.5,-2
2015-10-02,0200E,"BARCELONA, FABRA",BARCELONA,408,17.7,11.3,13.0,02:07,22.4,13:05,19.0,2.8,7.5,14:16,9.0,972.0,0,967.9,16
2015-10-03,0200E,"BARCELONA, FABRA",BARCELONA,408,17.4,0.05,14.8,06:49,19.9,11:19,23.0,5.0,12.8,13:25,0.3,970.3,24,966.9,-2
2015-10-04,0200E,"BARCELONA, FABRA",BARCELONA,408,17.7,0.0,13.8,-2,21.6,13:23,27.0,3.3,10.8,21:01,1.4,971.4,-2,969.3,-2
2015-10-05,0200E,"BARCELONA, FABRA",BARCELONA,408,23.1,0.05,18.3,00:47,27.9,13:35,25.0,5.8,13.3,14:11,6.0,969.5,9,963.0,24
2015-10-06,0200E,"BARCELONA, FABRA",BARCELONA,408,21.8,0.0,17.1,23:59,26.4,14:05,27.0,2.5,14.4,14:42,9.2,966.4,24,961.2,14
2015-10-07,0200E,"BARCELONA, FABRA",BARCELONA,408,18.5,1.1,14.5,22:40,22.5,12:20,16.0,3.9,10.8,15:16,7.0,969.9,21,966.4,0
2015-10-08,0200E,"BARCELONA, FABRA",BARCELONA,408,17.0,0.0,14.0,06:40,20.1,14:18,20.0,4.2,8.9,16:11,6.2,969.7,-2,968.2,15
2015-10-09,0200E,"BARCELONA, FABRA",BARCELONA,408,17.4,0.0,13.6,01:25,21.2,12:44,29.0,2.2,6.1,23:31,6.4,968.8,0,965.2,-2
2015-10-10,0200E,"BARCELONA, FABRA",BARCELONA,408,18.3,0.0,14.4,00:27,22.2,11:45,28.0,5.8,10.8,23:12,9.1,965.6,0,961.3,24
2015-10-11,0200E,"BARCELONA, FABRA",BARCELONA,408,19.5,0.05,15.4,00:16,23.6,12:21,27.0,3.9,9.4,00:35,8.5,961.3,0,959.8,-2
2015-10-12,0200E,"BARCELONA, FABRA",BARCELONA,408,19.5,0.0,16.5,05:13,22.5,12:45,8.0,1.9,5.3,21:14,2.6,964.6,-2,961.1,-2
2015-10-13,0200E,"BARCELONA, FABRA",BARCELONA,408,16.9,4.2,14.1,-2,19.7,10:13,33.0,2.2,8.1,07:05,0.7,965.5,-2,963.8,3
2015-10-14,0200E,"BARCELONA, FABRA",BARCELONA,408,14.0,0.1,10.8,08:10,17.1,12:30,31.0,2.8,10.0,08:31,3.6,965.2,0,962.7,16
2015-10-15,0200E,"BARCELONA, FABRA",BARCELONA,408,12.6,0.0,8.1,06:01,17.0,14:24,32.0,4.7,10.3,00:54,9.4,968.2,24,964.6,0
2015-10-16,0200E,"BARCELONA, FABRA",BARCELONA,408,14.4,0.0,11.2,01:10,17.6,13:30,18.0,1.9,5.3,12:11,4.7,969.1,22,967.6,16
2015-10-17,0200E,"BARCELONA, FABRA",BARCELONA,408,14.6,0.05,10.6,04:59,18.7,-2,25.0,2.5,5.3,23:57,6.5,968.9,0,966.8,-2
2015-10-18,0200E,"BARCELONA, FABRA",BARCELONA,408,17.7,0.0,15.1,-2,20.3,14:00,24.0,2.8,6.4,03:05,1.8,967.2,0,965.0,16
2015-10-19,0200E,"BARCELONA, FABRA",BARCELONA,408,16.6,0.2,13.8,23:59,19.4,11:20,5.0,3.6,7.2,05:11,0.4,965.7,-2,963.8,15
2015-10-20,0200E,"BARCELONA, FABRA",BARCELONA,408,14.6,0.0,12.9,23:59,16.3,-2,26.0,1.4,5.3,23:56,0.0,968.0,19,965.4,-2
2015-10-21,0200E,"BARCELONA, FABRA",BARCELONA,408,13.6,0.0,9.9,-2,17.3,12:35,32.0,3.3,9.4,05:11,4.8,969.3,22,966.9,-2
2015-10-22,0200E,"BARCELONA, FABRA",BARCELONA,408,13.8,0.0,7.4,07:05,20.1,-2,34.0,4.7,14.2,04:02,10.4,970.7,22,967.8,3
2015-10-23,0200E,"BARCELONA, FABRA",BARCELONA,408,16.7,0.0,13.0,05:36,20.4,12:05,32.0,3.6,13.1,00:52,9.6,972.3,-2,970.2,-2
2015-10-24,0200E,"BARCELONA, FABRA",BARCELONA,408,16.9,0.0,13.4,-2,20.4,13:33,28.0,0.8,5.8,05:54,1.2,973.4,24,971.0,-2
2015-10-25,0200E,"BARCELONA, FABRA",BARCELONA,408,15.5,0.1,13.4,23:50,17.6,11:18,5.0,2.2,5.8,04:35,1.9,973.8,9,970.8,24
2015-10-26,0200E,"BARCELONA, FABRA",BARCELONA,408,15.2,3.1,13.3,00:34,17.2,13:35,2.0,3.6,7.5,04:34,0.4,970.8,0,966.7,-2
2015-10-27,0200E,"BARCELONA, FABRA",BARCELONA,408,17.2,3.0,14.7,-2,19.8,12:57,22.0,3.1,8.6,22:12,3.9,966.8,0,964.5,-2
2015-10-28,0200E,"BARCELONA, FABRA",BARCELONA,408,15.6,0.0,12.3,22:50,19.0,13:54,31.0,3.1,14.2,01:28,9.6,969.2,23,963.3,-2
2015-10-29,0200E,"BARCELONA, FABRA",BARCELONA,408,15.8,0.0,11.2,-2,20.5,14:03,27.0,1.7,9.7,12:02,9.2,971.3,-2,968.4,14
2015-10-30,0200E,"BARCELONA, FABRA",BARCELONA,408,16.9,0.1,12.7,06:49,21.1,12:16,4.0,3.1,7.2,07:15,8.4,973.8,11,971.2,-2
2015-10-31,0200E,"BARCELONA, FABRA",BARCELONA,408,15.2,0.0,12.3,-2,18.2,-2,4.0,3.1,13.6,23:21,10.0,975.9,24,972.7,6
2015-11-01,0200E,"BARCELONA, FABRA",BARCELONA,408,15.2,1.5,12.6,19:45,17.8,11:40,6.0,6.9,14.4,12:49,7.4,977.3,9,975.6,24
2015-11-02,0200E,"BARCELONA, FABRA",BARCELONA,408,14.6,35.3,12.7,-2,16.4,-2,12.0,8.9,17.5,16:10,0.0,975.6,0,969.5,-2
2015-11-03,0200E,"BARCELONA, FABRA",BARCELONA,408,15.6,1.9,13.0,00:31,18.1,13:08,22.0,5.3,10.6,14:03,7.1,973.4,21,969.5,-2
2015-11-04,0200E,"BARCELONA, FABRA",BARCELONA,408,17.2,0.0,13.3,06:44,21.2,13:05,32.0,4.4,10.3,08:05,9.9,973.1,0,971.0,16
2015-11-05,0200E,"BARCELONA, FABRA",BARCELONA,408,16.6,0.0,13.6,-2,19.6,13:35,25.0,1.4,7.5,00:15,9.3,975.5,24,971.6,2
2015-11-06,0200E,"BARCELONA, FABRA",BARCELONA,408,17.8,0.0,13.4,04:34,22.1,-2,33.0,3.1,6.9,06:43,9.9,978.3,-2,975.3,2
2015-11-07,0200E,"BARCELONA, FABRA",BARCELONA,408,17.1,0.0,13.1,23:00,21.1,12:14,18.0,1.1,4.4,13:27,9.8,980.9,21,977.6,4
2015-11-08,0200E,"BARCELONA, FABRA",BARCELONA,408,16.0,0.0,12.8,-2,19.1,12:20,28.0,3.3,8.1,17:16,5.5,981.8,22,980.1,4
2015-11-09,0200E,"BARCELONA, FABRA",BARCELONA,408,17.0,0.0,12.9,06:01,21.1,14:05,28.0,6.9,11.9,02:27,9.9,983.0,10,981.0,3
2015-11-10,0200E,"BARCELONA, FABRA",BARCELONA,408,20.0,0.0,16.8,03:23,23.2,14:00,31.0,4.2,10.3,20:51,9.8,981.2,0,977.4,-2
2015-11-11,0200E,"BARCELONA, FABRA",BARCELONA,408,18.2,0.0,14.7,-2,21.7,13:07,5.0,3.1,8.1,05:23,9.4,978.2,10,975.5,-2
2015-11-12,0200E,"BARCELONA, FABRA",BARCELONA,408,14.6,0.0,12.1,06:55,17.2,15:20,4.0,2.5,6.1,02:22,7.2,978.1,24,976.0,0
2015-11-13,0200E,"BARCELONA, FABRA",BARCELONA,408,14.4,0.0,11.5,-2,17.2,-2,36.0,3.6,9.4,21:55,3.3,982.2,23,978.1,-2
2015-11-14,0200E,"BARCELONA, FABRA",BARCELONA,408,13.6,0.0,9.9,05:51,17.4,14:13,30.0,6.4,12.5,18:02,9.5,982.5,5,979.1,24
2015-11-15,0200E,"BARCELONA, FABRA",BARCELONA,408,18.4,0.0,14.4,01:59,22.5,-2,30.0,3.9,8.6,19:52,9.3,979.1,0,973.1,24
2015-11-16,0200E,"BARCELONA, FABRA",BARCELONA,408,17.2,0.0,15.0,-2,19.3,12:36,3.0,3.3,7.5,06:49,9.4,973.3,10,971.9,4
2015-11-17,0200E,"BARCELONA, FABRA",BARCELONA,408,16.6,0.0,12.6,07:40,20.6,14:02,1.0,3.1,8.1,06:47,9.6,976.5,-2,972.5,-2
2015-11-18,0200E,"BARCELONA, FABRA",BARCELONA,408,17.0,0.0,14.0,05:12,19.9,-2,31.0,3.3,10.0,18:20,8.6,978.0,11,976.2,-2
2015-11-19,0200E,"BARCELONA, FABRA",BARCELONA,408,16.4,0.0,12.5,06:59,20.4,13:54,30.0,2.2,11.4,23:50,9.4,979.6,20,977.2,1
2015-11-20,0200E,"BARCELONA, FABRA",BARCELONA,408,15.3,0.0,11.3,06:57,19.3,13:10,20.0,4.7,15.3,23:12,8.5,978.8,0,963.5,24
2015-11-21,0200E,"BARCELONA, FABRA",BARCELONA,408,11.4,0.0,5.7,-2,17.2,12:58,29.0,1.9,16.4,07:19,4.4,963.5,0,954.2,6
2015-11-22,0200E,"BARCELONA, FABRA",BARCELONA,408,7.8,0.0,4.0,-2,11.7,-2,34.0,3.9,14.7,11:22,7.3,964.5,24,960.2,-2
2015-11-23,0200E,"BARCELONA, FABRA",BARCELONA,408,7.9,0.0,3.8,05:05,12.0,13:52,36.0,5.3,9.7,06:58,9.2,972.7,24,964.5,0
2015-11-24,0200E,"BARCELONA, FABRA",BARCELONA,408,7.4,0.0,3.4,06:19,11.3,-2,30.0,5.6,12.2,19:48,8.9,974.5,10,970.8,24
2015-11-25,0200E,"BARCELONA, FABRA",BARCELONA,408,9.7,0.0,4.6,01:20,14.8,14:20,34.0,1.4,12.2,08:36,6.1,970.8,0,962.2,24
2015-11-26,0200E,"BARCELONA, FABRA",BARCELONA,408,11.6,0.0,8.2,23:30,14.9,-2,32.0,3.6,11.4,04:02,7.7,964.4,24,961.2,4
2015-11-27,0200E,"BARCELONA, FABRA",BARCELONA,408,11.8,0.0,7.5,07:21,16.1,13:49,29.0,3.3,7.5,08:24,8.7,967.1,23,964.2,1
2015-11-28,0200E,"BARCELONA, FABRA",BARCELONA,408,11.6,0.0,7.7,-2,15.6,14:15,32.0,5.6,11.9,08:51,8.4,977.7,24,966.6,2
2015-11-29,0200E,"BARCELONA, FABRA",BARCELONA,408,9.3,0.0,5.6,07:40,13.0,-2,30.0,4.2,12.8,01:46,8.8,984.3,22,977.7,0
2015-11-30,0200E,"BARCELONA, FABRA",BARCELONA,408,12.4,0.0,8.7,01:10,16.2,13:05,30.0,2.8,9.2,21:38,9.2,985.0,-2,982.3,-2
2015-12-01,0200E,"BARCELONA, FABRA",BARCELONA,408,12.8,0.0,8.7,07:05,17.0,13:30,29.0,3.1,8.9,21:39,8.8,983.4,-2,979.9,-2
2015-12-02,0200E,"BARCELONA, FABRA",BARCELONA,408,11.9,0.0,8.8,-2,15.0,14:20,28.0,4.2,9.2,01:03,7.7,980.5,20,978.7,-2
2015-12-03,0200E,"BARCELONA, FABRA",BARCELONA,408,12.2,0.0,9.4,05:59,15.1,12:15,28.0,0.8,6.4,01:48,4.0,981.8,-2,979.7,-2
2015-12-04,0200E,"BARCELONA, FABRA",BARCELONA,408,12.6,0.0,9.5,-2,15.8,12:28,29.0,2.2,8.9,08:38,7.7,984.6,11,981.8,0
2015-12-05,0200E,"BARCELONA, FABRA",BARCELONA,408,12.6,0.2,10.8,-2,14.5,14:17,28.0,1.7,8.1,01:05,1.0,984.3,0,981.7,15
2015-12-06,0200E,"BARCELONA, FABRA",BARCELONA,408,12.6,0.1,10.5,05:12,14.6,11:40,3.0,1.4,4.4,04:46,2.1,982.4,10,981.1,-2
2015-12-07,0200E,"BARCELONA, FABRA",BARCELONA,408,12.4,0.0,11.0,05:12,13.9,15:35,26.0,2.5,7.2,20:16,0.8,982.9,10,981.1,15
2015-12-08,0200E,"BARCELONA, FABRA",BARCELONA,408,13.8,0.05,11.5,23:30,16.1,12:48,26.0,4.4,8.1,10:42,2.3,984.8,24,981.3,14
2015-12-09,0200E,"BARCELONA, FABRA",BARCELONA,408,14.0,0.0,10.8,23:30,17.2,13:30,26.0,3.1,9.4,17:58,8.0,987.2,10,984.8,0
2015-12-10,0200E,"BARCELONA, FABRA",BARCELONA,408,11.5,0.0,8.7,06:13,14.3,11:57,30.0,3.3,8.6,00:44,4.5,986.4,10,983.7,15
2015-12-11,0200E,"BARCELONA, FABRA",BARCELONA,408,11.2,0.0,7.1,06:42,15.3,13:54,28.0,5.3,10.8,05:19,7.4,984.7,8,981.3,24
2015-12-12,0200E,"BARCELONA, FABRA",BARCELONA,408,11.5,0.0,8.9,04:32,14.1,12:57,26.0,5.3,10.8,02:38,3.5,981.3,0,974.7,24
2015-12-13,0200E,"BARCELONA, FABRA",BARCELONA,408,11.4,0.0,8.6,07:20,14.3,14:31,26.0,3.3,10.3,03:26,7.3,974.7,0,971.0,15
2015-12-14,0200E,"BARCELONA, FABRA",BARCELONA,408,10.8,0.0,8.0,02:16,13.6,12:30,26.0,3.6,10.3,01:49,4.0,975.1,23,971.1,-2
2015-12-15,0200E,"BARCELONA, FABRA",BARCELONA,408,13.9,0.0,10.2,-2,17.6,13:33,26.0,4.7,11.4,07:20,6.0,978.7,-2,974.9,-2
2015-12-16,0200E,"BARCELONA, FABRA",BARCELONA,408,15.8,0.0,11.1,04:33,20.6,-2,30.0,1.7,10.0,03:01,7.4,981.7,10,978.7,-2
2015-12-17,0200E,"BARCELONA, FABRA",BARCELONA,408,14.2,0.0,11.4,23:59,17.1,12:17,21.0,1.4,6.1,14:03,4.9,980.8,0,977.9,-2
2015-12-18,0200E,"BARCELONA, FABRA",BARCELONA,408,12.8,0.0,10.0,03:28,15.6,12:01,28.0,1.1,5.8,23:30,6.8,979.5,10,977.8,14
2015-12-19,0200E,"BARCELONA, FABRA",BARCELONA,408,12.1,0.0,9.3,07:59,14.9,14:16,26.0,0.8,6.1,02:43,3.4,978.0,0,975.2,16
2015-12-20,0200E,"BARCELONA, FABRA",BARCELONA,408,11.2,0.0,9.8,-2,12.5,23:15,27.0,1.9,4.7,23:06,0.0,978.6,24,974.6,4
2015-12-21,0200E,"BARCELONA, FABRA",BARCELONA,408,11.8,0.0,8.6,23:59,15.1,13:28,31.0,5.8,11.9,17:31,8.2,983.7,-2,978.5,2
2015-12-22,0200E,"BARCELONA, FABRA",BARCELONA,408,11.8,0.0,7.9,02:14,15.7,-2,26.0,6.4,10.6,07:14,8.6,984.7,10,982.2,24
2015-12-23,0200E,"BARCELONA, FABRA",BARCELONA,408,12.6,0.0,9.7,-2,15.4,12:41,26.0,4.2,9.7,04:48,5.5,982.7,10,980.4,24
2015-12-24,0200E,"BARCELONA, FABRA",BARCELONA,408,12.8,0.0,11.1,-2,14.4,13:07,24.0,3.1,8.1,19:52,2.7,981.1,24,979.2,17
2015-12-25,0200E,"BARCELONA, FABRA",BARCELONA,408,12.8,0.0,9.5,05:06,16.0,12:56,30.0,3.3,8.1,07:11,5.6,984.3,23,980.8,5
2015-12-26,0200E,"BARCELONA, FABRA",BARCELONA,408,13.3,0.0,10.5,-2,16.1,13:49,27.0,4.2,7.5,17:54,8.7,984.2,0,982.2,15
2015-12-27,0200E,"BARCELONA, FABRA",BARCELONA,408,13.0,0.0,9.8,06:51,16.2,13:05,27.0,4.2,9.7,01:46,8.7,983.6,10,981.7,-2
2015-12-28,0200E,"BARCELONA, FABRA",BARCELONA,408,13.2,0.0,10.4,-2,16.0,12:35,25.0,2.2,8.6,23:32,4.0,982.6,0,979.3,16
2015-12-29,0200E,"BARCELONA, FABRA",BARCELONA,408,13.7,0.0,10.3,23:59,17.1,12:42,26.0,3.3,9.4,10:44,6.0,980.9,-2,978.0,4
2015-12-30,0200E,"BARCELONA, FABRA",BARCELONA,408,12.4,0.0,8.7,07:27,16.1,-2,28.0,3.9,8.9,07:43,8.8,980.4,0,973.8,15
2015-12-31,0200E,"BARCELONA, FABRA",BARCELONA,408,12.6,0.0,8.3,07:41,17.0,14:32,31.0,3.1,9.4,09:25,7.5,976.3,23,973.8,1
2016-01-01,0200E,"BARCELONA, FABRA",BARCELONA,408,11.4,0.3,9.4,05:11,13.4,13:38,25.0,4.7,11.9,23:54,0.8,976.2,0,967.8,24
2016-01-02,0200E,"BARCELONA, FABRA",BARCELONA,408,11.2,0.0,8.4,23:59,14.0,15:25,26.0,2.8,13.3,00:22,6.0,969.9,21,965.6,6
2016-01-03,0200E,"BARCELONA, FABRA",BARCELONA,408,8.8,0.05,5.6,06:35,12.0,14:06,26.0,3.9,13.3,22:40,0.4,969.5,1,955.7,24
2016-01-04,0200E,"BARCELONA, FABRA",BARCELONA,408,9.6,0.7,8.1,23:59,11.2,-2,26.0,2.8,10.3,10:27,0.0,955.8,10,951.9,19
2016-01-05,0200E,"BARCELONA, FABRA",BARCELONA,408,9.3,0.0,5.6,23:50,13.0,13:24,23.0,4.2,9.7,15:21,5.7,957.4,23,952.3,2
2016-01-06,0200E,"BARCELONA, FABRA",BARCELONA,408,7.8,0.0,4.6,-2,11.0,13:32,29.0,2.2,14.7,09:58,5.9,961.4,19,956.4,3
2016-01-07,0200E,"BARCELONA, FABRA",BARCELONA,408,12.4,0.0,7.4,03:45,17.5,13:41,25.0,6.1,16.4,08:40,1.6,961.6,22,959.0,-2
2016-01-08,0200E,"BARCELONA, FABRA",BARCELONA,408,17.2,0.0,12.6,04:53,21.8,13:21,26.0,5.3,15.3,13:33,8.1,961.4,10,958.0,24
2016-01-09,0200E,"BARCELONA, FABRA",BARCELONA,408,14.4,0.0,11.7,23:59,17.1,14:52,25.0,3.3,13.3,19:11,3.6,959.3,23,956.6,14
2016-01-10,0200E,"BARCELONA, FABRA",BARCELONA,408,13.7,0.05,10.8,01:30,16.6,13:10,22.0,10.3,18.9,23:50,6.0,959.2,1,955.8,24
2016-01-11,0200E,"BARCELONA, FABRA",BARCELONA,408,13.0,0.05,9.7,23:59,16.4,-2,27.0,8.1,19.7,14:58,4.9,964.3,24,954.0,3
2016-01-12,0200E,"BARCELONA, FABRA",BARCELONA,408,9.8,0.0,6.3,07:17,13.4,-2,26.0,2.5,17.5,03:02,8.7,971.3,-2,964.1,-2
2016-01-13,0200E,"BARCELONA, FABRA",BARCELONA,408,8.8,0.0,4.2,07:38,13.3,12:11,32.0,5.8,13.3,00:39,6.2,977.0,10,970.8,24
2016-01-14,0200E,"BARCELONA, FABRA",BARCELONA,408,9.4,0.05,6.9,00:43,12.0,-2,32.0,6.1,15.6,14:42,4.0,970.8,0,962.4,14
2016-01-15,0200E,"BARCELONA, FABRA",BARCELONA,408,7.0,0.1,4.3,23:59,9.6,15:46,36.0,4.2,17.8,20:48,1.1,972.5,24,967.5,5
2016-01-16,0200E,"BARCELONA, FABRA",BARCELONA,408,5.6,0.0,1.1,06:25,10.1,15:45,33.0,3.9,17.8,08:16,9.4,975.7,22,972.0,5
2016-01-17,0200E,"BARCELONA, FABRA",BARCELONA,408,6.6,0.0,1.5,06:39,11.6,-2,33.0,4.7,16.4,05:14,8.3,975.7,10,970.2,24
2016-01-18,0200E,"BARCELONA, FABRA",BARCELONA,408,9.4,0.05,5.7,23:00,13.0,13:20,24.0,2.8,7.5,17:55,4.3,970.2,0,963.0,16
2016-01-19,0200E,"BARCELONA, FABRA",BARCELONA,408,8.0,0.0,4.0,07:45,12.0,13:23,34.0,4.2,10.0,06:55,8.5,968.4,11,965.2,0
2016-01-20,0200E,"BARCELONA, FABRA",BARCELONA,408,10.4,0.0,6.6,-2,14.3,-2,26.0,3.9,8.9,00:47,8.2,968.9,-2,966.7,-2
2016-01-21,0200E,"BARCELONA, FABRA",BARCELONA,408,9.1,0.0,6.9,06:20,11.3,-2,25.0,2.8,6.1,21:41,4.6,976.1,24,968.5,2
2016-01-22,0200E,"BARCELONA, FABRA",BARCELONA,408,10.8,0.0,7.6,06:48,14.1,13:25,26.0,4.4,9.7,07:10,2.4,982.0,24,976.1,0
2016-01-23,0200E,"BARCELONA, FABRA",BARCELONA,408,13.9,0.0,9.9,-2,17.9,13:38,31.0,3.9,7.8,20:03,7.9,984.5,11,982.0,0
2016-01-24,0200E,"BARCELONA, FABRA",BARCELONA,408,11.2,0.05,9.5,-2,12.9,-2,5.0,2.5,8.6,08:37,0.2,985.8,11,983.0,2
2016-01-25,0200E,"BARCELONA, FABRA",BARCELONA,408,13.4,0.05,9.9,23:59,16.8,14:50,24.0,3.1,8.1,10:19,4.3,983.5,0,980.6,16
2016-01-26,0200E,"BARCELONA, FABRA",BARCELONA,408,12.8,0.0,9.1,-2,16.6,-2,30.0,3.6,10.6,21:31,5.8,983.0,10,980.8,-2
2016-01-27,0200E,"BARCELONA, FABRA",BARCELONA,408,13.0,0.0,7.7,06:11,18.2,14:30,27.0,5.0,12.2,07:35,9.3,981.0,0,977.8,-2
2016-01-28,0200E,"BARCELONA, FABRA",BARCELONA,408,12.1,0.0,7.7,03:26,16.5,14:32,28.0,6.1,12.8,04:05,8.8,980.6,24,977.0,3
2016-01-29,0200E,"BARCELONA, FABRA",BARCELONA,408,11.6,0.0,10.0,23:59,13.3,13:05,34.0,1.7,10.6,00:03,0.0,983.7,10,980.6,0
2016-01-30,0200E,"BARCELONA, FABRA",BARCELONA,408,11.0,0.0,7.5,07:27,14.6,14:07,31.0,3.9,11.4,18:39,7.7,983.5,0,979.0,16
2016-01-31,0200E,"BARCELONA, FABRA",BARCELONA,408,10.2,0.0,6.6,-2,13.7,13:40,33.0,4.2,14.7,22:47,3.1,979.3,0,976.1,14
2016-02-01,0200E,"BARCELONA, FABRA",BARCELONA,408,14.2,0.0,10.2,-2,18.2,15:30,32.0,4.2,14.7,01:32,9.8,980.9,-2,978.6,4
2016-02-02,0200E,"BARCELONA, FABRA",BARCELONA,408,13.6,0.0,9.6,22:50,17.6,13:27,30.0,2.8,12.8,03:19,8.3,979.6,0,976.0,-2
2016-02-03,0200E,"BARCELONA, FABRA",BARCELONA,408,12.4,0.0,8.8,23:59,15.9,15:35,30.0,4.2,10.8,09:45,6.5,982.1,24,975.4,4
2016-02-04,0200E,"BARCELONA, FABRA",BARCELONA,408,9.8,0.0,4.6,06:59,14.9,14:43,30.0,4.7,12.2,23:58,9.7,985.2,11,982.1,-2
2016-02-05,0200E,"BARCELONA, FABRA",BARCELONA,408,12.8,0.0,7.2,04:27,18.3,12:30,31.0,6.1,13.6,04:32,9.6,982.5,0,975.5,23
2016-02-06,0200E,"BARCELONA, FABRA",BARCELONA,408,11.2,1.3,8.5,-2,14.0,11:51,28.0,2.8,9.7,00:01,1.3,975.6,0,964.0,24
2016-02-07,0200E,"BARCELONA, FABRA",BARCELONA,408,9.7,0.05,7.0,08:39,12.4,14:32,26.0,2.5,14.2,05:35,5.0,970.0,-2,956.6,6
2016-02-08,0200E,"BARCELONA, FABRA",BARCELONA,408,12.4,0.0,6.5,06:58,18.2,15:24,33.0,3.6,13.1,01:47,9.6,973.1,11,969.9,-2
2016-02-09,0200E,"BARCELONA, FABRA",BARCELONA,408,13.8,0.0,11.0,00:56,16.6,12:19,25.0,5.8,18.3,11:35,2.7,971.0,0,956.8,20
